,Rank,Publication ID,DOI,PMID,PMCID,Title,Source title,Anthology title,MeSH terms,Publication Date,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Corresponding Author,Authors Affiliations,Times cited,Recent citations,RCR,FCR,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,FOR 1,FOR 2,FOR 3,FOR 4,FOR 5,filename
9573,100,pub.1003062655,10.1016/j.chemgeo.2010.05.007,,,Analysis of the relative decay constants of 235U and 238U by multi-step CA-TIMS measurements of closed-system natural zircon samples,Chemical Geology,,,2010-08,2010,275,4-Mar,186-198,Closed,Article,"Mattinson, James M.","Mattinson, James M.","Mattinson, James M. (University of California, Santa Barbara)",144,40,,14.83,,https://app.dimensions.ai/details/publication/pub.1003062655,0403 Geology,04 Earth Sciences,0403 Geology,,,,James-M-Mattinson.csv
9574,100,pub.1014754452,10.1029/2009tc002541,,,"Intermediate to felsic middle crust in the accreted Talkeetna arc, the Alaska Peninsula and Kodiak Island, Alaska: An analogue for low‐velocity middle crust in modern arcs",Tectonics,,,2010-06,2010,29,3,,"All OA; Green, Published",Article,"Rioux, Matthew; Mattinson, James; Hacker, Bradley; Kelemen, Peter; Blusztajn, Jurek; Hanghøj, Karen; Gehrels, George",,"Rioux, Matthew (University of California, Santa Barbara; Massachusetts Institute of Technology); Mattinson, James (University of California, Santa Barbara); Hacker, Bradley (University of California, Santa Barbara); Kelemen, Peter (Columbia University); Blusztajn, Jurek (Woods Hole Oceanographic Institution); Hanghøj, Karen (Columbia University; Woods Hole Oceanographic Institution); Gehrels, George (University of Arizona)",42,9,,4.14,http://darchive.mblwhoilibrary.org/bitstream/1912/3876/1/2009TC002541.pdf,https://app.dimensions.ai/details/publication/pub.1014754452,0403 Geology; 0402 Geochemistry,04 Earth Sciences,0403 Geology,0402 Geochemistry,,,James-M-Mattinson.csv
9654,100,pub.1008971583,10.1002/9781118845028.ch25,,,The ‘turn to capacity’ in vulnerability research,,Applied Studies in Climate Adaptation,,11/17/14,2014,,,225-230,Closed,Chapter,"Eakin, Hallie",,"Eakin, Hallie (Arizona State University)",1,0,,0.23,,https://app.dimensions.ai/details/publication/pub.1008971583,1701 Psychology,17 Psychology and Cognitive Sciences,1701 Psychology,,,,Hallie-C-Eakin.csv
9655,100,pub.1007979642,10.1016/j.gloenvcha.2013.12.002,,,Reconceptualising adaptation to climate change as part of pathways of change and response,Global Environmental Change,,,2014-09,2014,28,,325-336,All OA; Gold,Article,"Wise, R.M.; Fazey, I.; Smith, M. Stafford; Park, S.E.; Eakin, H.C.; Van Garderen, E.R.M. Archer; Campbell, B.","Wise, R.M.","Wise, R.M. (); Fazey, I. (University of Dundee); Smith, M. Stafford (Commonwealth Scientific and Industrial Research Organisation); Park, S.E. (); Eakin, H.C. (Arizona State University); Van Garderen, E.R.M. Archer (University of the Witwatersrand); Campbell, B. (University of Copenhagen)",357,193,,124.55,https://doi.org/10.1016/j.gloenvcha.2013.12.002,https://app.dimensions.ai/details/publication/pub.1007979642,1604 Human Geography,16 Studies in Human Society,1604 Human Geography,,,,Hallie-C-Eakin.csv
9656,100,pub.1010786714,10.1177/0042098013506064,,,"Growing buildings in corn fields: Urban expansion and the persistence of maize in the Toluca Metropolitan Area, Mexico",Urban Studies,,,2014-08,2014,51,10,2185-2201,Closed,Article,"Lerner, Amy; Sweeney, Stuart; Eakin, Hallie",,"Lerner, Amy (Rutgers, The State University of New Jersey); Sweeney, Stuart (University of California, Santa Barbara); Eakin, Hallie (Arizona State University)",7,4,,3.41,,https://app.dimensions.ai/details/publication/pub.1010786714,1605 Policy and Administration,1605 Policy and Administration,16 Studies in Human Society,,,,Hallie-C-Eakin.csv
9657,100,pub.1044402648,10.1016/j.gloenvcha.2014.04.013,,,Differentiating capacities as a means to sustainable climate change adaptation,Global Environmental Change,,,2014-07,2014,27,,8-Jan,Closed,Article,"Eakin, H.C.; Lemos, M.C.; Nelson, D.R.","Eakin, H.C.","Eakin, H.C. (Arizona State University); Lemos, M.C. (University of Michigan); Nelson, D.R. (University of Georgia)",119,67,,41.52,,https://app.dimensions.ai/details/publication/pub.1044402648,1604 Human Geography,16 Studies in Human Society,1604 Human Geography,,,,Hallie-C-Eakin.csv
9658,100,pub.1018289995,10.1007/s11625-014-0243-y,,,Agro-environmental sustainability assessment using multicriteria decision analysis and system analysis,Sustainability Science,,,2014-07,2014,9,3,303-319,Closed,Article,"Bausch, Julia C.; Bojórquez-Tapia, Luis; Eakin, Hallie","Bausch, Julia C.","Bausch, Julia C. (Arizona State University); Bojórquez-Tapia, Luis (National Autonomous University of Mexico); Eakin, Hallie (Arizona State University)",12,5,,2.47,,https://app.dimensions.ai/details/publication/pub.1018289995,0502 Environmental Science and Management,05 Environmental Sciences,0502 Environmental Science and Management,,,,Hallie-C-Eakin.csv
9659,200,pub.1087387277,10.7551/mitpress/9780262026901.003.0008,,,Significance of Telecoupling for Exploration of Land-Use Change,,Rethinking Global Land Use in an Urban Era,,3/31/14,2014,,,141-161,Closed,Chapter,"Eakin, Hallie; DeFries, Ruth; Kerr, Suzi; Lambin, Eric F.; Liu, Jianguo; Marcotullio, Peter J.; Messerli, Peter; Reenberg, Anette; Rueda, Ximena; Swaffield, Simon R.; Wicke, Birka; Zimmerer, Karl",,"Eakin, Hallie (); DeFries, Ruth (); Kerr, Suzi (); Lambin, Eric F. (); Liu, Jianguo (); Marcotullio, Peter J. (); Messerli, Peter (); Reenberg, Anette (); Rueda, Ximena (); Swaffield, Simon R. (); Wicke, Birka (); Zimmerer, Karl ()",68,38,,,,https://app.dimensions.ai/details/publication/pub.1087387277,,,,,,,Hallie-C-Eakin.csv
9660,100,pub.1016945074,10.1007/s10668-013-9466-9,,,Adaptation in a multi-stressor environment: perceptions and responses to climatic and economic risks by coffee growers in Mesoamerica,"Environment, Development and Sustainability",,,2014-02,2014,16,1,123-139,Closed,Article,"Eakin, Hallie; Tucker, Catherine M.; Castellanos, Edwin; Diaz-Porras, Rafael; Barrera, Juan F.; Morales, Helda","Eakin, Hallie","Eakin, Hallie (Arizona State University); Tucker, Catherine M. (Indiana University Bloomington); Castellanos, Edwin (University of the Valley of Guatemala); Diaz-Porras, Rafael (National University of Costa Rica); Barrera, Juan F. (El Colegio de la Frontera Sur); Morales, Helda (El Colegio de la Frontera Sur)",23,14,,8.02,,https://app.dimensions.ai/details/publication/pub.1016945074,1604 Human Geography,16 Studies in Human Society,1604 Human Geography,,,,Hallie-C-Eakin.csv
9661,200,pub.1007522739,10.1016/j.apgeog.2013.10.008,,,Corrigendum to “Mexican maize production: Evolving organizational and spatial structures since 1980” [Appl Geogr 39 (2012) 78–92],Applied Geography,,,2014-01,2014,46,,171,Closed,Article,"Sweeney, Stuart; Steigerwald, Douglas G.; Davenport, Frank; Eakin, Hallie","Sweeney, Stuart","Sweeney, Stuart (University of California, Santa Barbara); Steigerwald, Douglas G. (University of California, Santa Barbara); Davenport, Frank (University of California, Santa Barbara); Eakin, Hallie (Arizona State University)",0,0,,0,,https://app.dimensions.ai/details/publication/pub.1007522739,1604 Human Geography; 0406 Physical Geography and Environmental Geoscience,16 Studies in Human Society,1604 Human Geography,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,,Hallie-C-Eakin.csv
9662,100,pub.1035500736,10.1111/joac.12005,,,"Agrarian Winners of Neoliberal Reform: The ‘Maize Boom’ of Sinaloa, Mexico",Journal of Agrarian Change,,,2014-01,2014,14,1,26-51,Closed,Article,"Eakin, Hallie; Bausch, Julia C.; Sweeney, Stuart",,"Eakin, Hallie (Arizona State University); Bausch, Julia C. (Arizona State University); Sweeney, Stuart (University of California, Santa Barbara)",21,8,,12.33,,https://app.dimensions.ai/details/publication/pub.1035500736,1605 Policy and Administration; 1606 Political Science,1605 Policy and Administration,1606 Political Science,16 Studies in Human Society,,,Hallie-C-Eakin.csv
9663,100,pub.1001256136,10.1111/dech.12074,,,Selling Maize in Mexico: The Persistence of Peasant Farming in an Era of Global Markets,Development and Change,,,2014-01,2014,45,1,133-155,Closed,Article,"Eakin, Hallie; Perales, Hugo; Appendini, Kirsten; Sweeney, Stuart",,"Eakin, Hallie (); Perales, Hugo (); Appendini, Kirsten (); Sweeney, Stuart ()",22,11,,10.7,,https://app.dimensions.ai/details/publication/pub.1001256136,1605 Policy and Administration,1605 Policy and Administration,16 Studies in Human Society,,,,Hallie-C-Eakin.csv
9664,400,pub.1018869137,10.1007/s00267-013-0156-z,23979525,,Does External Funding Help Adaptation? Evidence from Community-Based Water Management in the Colombian Andes,Environmental Management,,Colombia; Conservation of Natural Resources; Data Collection; Fund Raising; Humans; Interviews as Topic; Rural Population; Water Supply,2013-11,2013,52,5,1103-1114,All OA; Gold,Article,"Murtinho, Felipe; Eakin, Hallie; López-Carr, David; Hayes, Tanya M.","Murtinho, Felipe","Murtinho, Felipe (Seattle University); Eakin, Hallie (Arizona State University); López-Carr, David (University of California, Santa Barbara); Hayes, Tanya M. (Seattle University; Indiana University Bloomington)",15,6,0.06,2.98,https://link.springer.com/content/pdf/10.1007%2Fs00267-013-0156-z.pdf,https://app.dimensions.ai/details/publication/pub.1018869137,1117 Public Health and Health Services; 0502 Environmental Science and Management,1117 Public Health and Health Services,11 Medical and Health Sciences,05 Environmental Sciences,0502 Environmental Science and Management,,Hallie-C-Eakin.csv
9665,100,pub.1033694698,10.1007/s10745-013-9590-z,,,"Water Scarcity in the Andes: A Comparison of Local Perceptions and Observed Climate, Land Use and Socioeconomic Changes",Human Ecology,,,2013-10,2013,41,5,667-681,Closed,Article,"Murtinho, Felipe; Tague, Christina; de Bievre, Bert; Eakin, Hallie; Lopez-Carr, David","Murtinho, Felipe","Murtinho, Felipe (Seattle University); Tague, Christina (University of California, Santa Barbara); de Bievre, Bert (); Eakin, Hallie (Arizona State University); Lopez-Carr, David (University of California, Santa Barbara)",20,6,,12.17,,https://app.dimensions.ai/details/publication/pub.1033694698,1601 Anthropology,16 Studies in Human Society,1601 Anthropology,,,,Hallie-C-Eakin.csv
9666,400,pub.1010356623,10.1080/21632324.2013.766552,25685638,PMC4326006,"Chiapas’ delayed entry into the international labour market: a story of peasant isolation, exploitation, and coercion",Migration and Development,,,2013-06,2013,2,1,18-Jan,"All OA; Green, Accepted & Submitted",Article,"Davis, Jason; Eakin, Hallie",,"Davis, Jason (University of North Carolina at Chapel Hill); Eakin, Hallie (Arizona State University)",3,1,0.29,1.01,http://europepmc.org/articles/pmc4326006?pdf=render,https://app.dimensions.ai/details/publication/pub.1010356623,1604 Human Geography; 1603 Demography,16 Studies in Human Society,1604 Human Geography,1603 Demography,,,Hallie-C-Eakin.csv
9667,100,pub.1014705477,10.1016/j.apgeog.2012.12.005,,,Mexican maize production: Evolving organizational and spatial structures since 1980,Applied Geography,,,2013-05,2013,39,,78-92,Closed,Article,"Sweeney, Stuart; Steigerwald, Douglas G.; Davenport, Frank; Eakin, Hallie","Sweeney, Stuart","Sweeney, Stuart (University of California, Santa Barbara); Steigerwald, Douglas G. (University of California, Santa Barbara); Davenport, Frank (University of California, Santa Barbara); Eakin, Hallie (Arizona State University)",26,11,,5.46,,https://app.dimensions.ai/details/publication/pub.1014705477,1604 Human Geography; 0406 Physical Geography and Environmental Geoscience,16 Studies in Human Society,1604 Human Geography,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,,Hallie-C-Eakin.csv
9668,100,pub.1011776779,10.1016/j.jrurstud.2012.11.001,,,"Understanding peri-urban maize production through an examination of household livelihoods in the Toluca Metropolitan Area, Mexico",Journal of Rural Studies,,,2013-04,2013,30,,52-63,Closed,Article,"Lerner, Amy M.; Eakin, Hallie; Sweeney, Stuart","Lerner, Amy M.","Lerner, Amy M. (University of California, Santa Barbara); Eakin, Hallie (Arizona State University); Sweeney, Stuart (University of California, Santa Barbara)",19,5,,5.94,,https://app.dimensions.ai/details/publication/pub.1011776779,1604 Human Geography,16 Studies in Human Society,1604 Human Geography,,,,Hallie-C-Eakin.csv
9669,100,pub.1011225708,10.1016/j.envsci.2012.07.003,,,Assessing the adaptation strategies of farmers facing multiple stressors: Lessons from the Coffee and Global Changes project in Mesoamerica,Environmental Science & Policy,,,2013-02,2013,26,,19-28,Closed,Article,"Castellanos, Edwin J.; Tucker, Catherine; Eakin, Hallie; Morales, Helda; Barrera, Juan F.; Díaz, Rafael","Castellanos, Edwin J.","Castellanos, Edwin J. (University of the Valley of Guatemala); Tucker, Catherine (Indiana University Bloomington); Eakin, Hallie (Arizona State University); Morales, Helda (El Colegio de la Frontera Sur); Barrera, Juan F. (El Colegio de la Frontera Sur); Díaz, Rafael (National University of Costa Rica)",16,7,,7.39,,https://app.dimensions.ai/details/publication/pub.1011225708,1605 Policy and Administration,1605 Policy and Administration,16 Studies in Human Society,,,,Hallie-C-Eakin.csv
9670,200,pub.1009642263,10.1017/cbo9780511845710.023,,,"Coffee, Disasters and Social-Ecological Resilience in Guatemala and Chiapas, Mexico",,Natural Disasters and Adaptation to Climate Change,,2013,2013,,,174-180,All OA; Gold,Chapter,"Eakin, Hallie; Morales, Helda; Castellanos, Edwin; Cruz-Bello, Gustavo; Barrera, Juan F.",,"Eakin, Hallie (); Morales, Helda (); Castellanos, Edwin (); Cruz-Bello, Gustavo (); Barrera, Juan F. ()",0,0,,,http://www.haciendachiapas.gob.mx/rendicion-ctas/cuentas-publicas/informacion/CP2005/TomoI/Stan.pdf,https://app.dimensions.ai/details/publication/pub.1009642263,,,,,,,Hallie-C-Eakin.csv
9671,100,pub.1087456391,10.5822/978-1-61091-484-0_16,,,Climate Change and U.S.-Mexico Border Communities,,Assessment of Climate Change in the Southwest United States,,2013,2013,,,340-384,Closed,Chapter,"Wilder, Margaret; Garfin, Gregg; Ganster, Paul; Eakin, Hallie; Romero-Lankao, Patricia; Lara-Valencia, Francisco; Cortez-Lara, Alfonso A.; Mumme, Stephen; Neri, Carolina; Muñoz-Arriola, Francisco; Varady, Robert G.","Wilder, Margaret","Wilder, Margaret (University of Arizona); Garfin, Gregg (University of Arizona); Ganster, Paul (San Diego State University); Eakin, Hallie (Arizona State University); Romero-Lankao, Patricia (National Center for Atmospheric Research); Lara-Valencia, Francisco (Arizona State University); Cortez-Lara, Alfonso A. (); Mumme, Stephen (Colorado State University); Neri, Carolina (); Muñoz-Arriola, Francisco (Scripps Institution of Oceanography); Varady, Robert G. (University of Arizona)",16,7,,32.24,,https://app.dimensions.ai/details/publication/pub.1087456391,2103 Historical Studies,2103 Historical Studies,21 History and Archaeology,,,,Hallie-C-Eakin.csv
9672,100,pub.1043339725,10.1007/978-94-007-6692-1_16,,,Building Adaptive Capacity to Climate Change in Less Developed Countries,,Climate Science for Serving Society,,2013,2013,,,437-457,Closed,Chapter,"Lemos, Maria Carmen; Agrawal, Arun; Eakin, Hallie; Nelson, Don R.; Engle, Nathan L.; Johns, Owen","Lemos, Maria Carmen","Lemos, Maria Carmen (University of Michigan); Agrawal, Arun (University of Michigan); Eakin, Hallie (Arizona State University); Nelson, Don R. (University of Georgia); Engle, Nathan L. (University of Michigan); Johns, Owen (University of Michigan)",58,22,,11.94,,https://app.dimensions.ai/details/publication/pub.1043339725,1701 Psychology,17 Psychology and Cognitive Sciences,1701 Psychology,,,,Hallie-C-Eakin.csv
9673,100,pub.1042025413,10.1007/s10113-011-0263-4,,,Livelihoods and landscapes at the threshold of change: disaster and resilience in a Chiapas coffee community,Regional Environmental Change,,,2012-09,2012,12,3,475-488,Closed,Article,"Eakin, Hallie; Benessaiah, Karina; Barrera, Juan F.; Cruz-Bello, Gustavo M.; Morales, Helda","Eakin, Hallie","Eakin, Hallie (Arizona State University); Benessaiah, Karina (Arizona State University); Barrera, Juan F. (El Colegio de la Frontera Sur); Cruz-Bello, Gustavo M. (National Autonomous University of Mexico); Morales, Helda (El Colegio de la Frontera Sur)",24,8,,5.38,,https://app.dimensions.ai/details/publication/pub.1042025413,1604 Human Geography; 0502 Environmental Science and Management,16 Studies in Human Society,1604 Human Geography,05 Environmental Sciences,0502 Environmental Science and Management,,Hallie-C-Eakin.csv
9674,100,pub.1009634481,10.1016/j.gloenvcha.2011.09.010,,,Managing private and public adaptation to climate change,Global Environmental Change,,,2012-02,2012,22,1,11-Mar,All OA; Gold,Article,"Tompkins, Emma L.; Eakin, Hallie","Tompkins, Emma L.","Tompkins, Emma L. (University of Southampton); Eakin, Hallie (Arizona State University)",115,53,,66.28,https://doi.org/10.1016/j.gloenvcha.2011.09.010,https://app.dimensions.ai/details/publication/pub.1009634481,1402 Applied Economics,1402 Applied Economics,14 Economics,,,,Hallie-C-Eakin.csv
9675,400,pub.1029726780,10.1111/j.1475-4959.2010.00394.x,22180921,,An obsolete dichotomy? Rethinking the rural–urban interface in terms of food security and production in the global south,Geographical Journal,,"Agriculture; Cultural Characteristics; Developing Countries; Food Industry; Food Supply; History, 21st Century; Population Dynamics; Public Policy; Rural Population; Socioeconomic Factors; Urban Population",2011-12,2011,177,4,311-320,Closed,Article,"LERNER, AMY M; EAKIN, HALLIE",,"LERNER, AMY M (University of California, Santa Barbara); EAKIN, HALLIE (Arizona State University)",55,21,0.32,17.18,,https://app.dimensions.ai/details/publication/pub.1029726780,1604 Human Geography,16 Studies in Human Society,1604 Human Geography,,,,Hallie-C-Eakin.csv
