,"""About the data: Exported on Nov 01, 2019. Criteria: Researcher is John Michael Melack. © 2019 Digital Science and Research Solutions Inc. All rights reserved. Unless otherwise agreed, redistribution / external use of this work is not permitted.""
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
228,100,pub.1042446918,10.1111/j.1365-2427.1990.tb00296.x,,,"Responses of zooplankton and zoobenthos to experimental acidification in a high‐elevation lake (Sierra Nevada, California, U.S.A.)",Freshwater Biology,,,1990-06,1990,23,3,571-586,Closed,Article,"BARMUTA, LEON A.; COOPER, SCOTT D.; HAMILTON, STEPHEN K.; KRATZ, KIM W.; MELACK, JOHN M.",,"BARMUTA, LEON A. (University of California, Santa Barbara); COOPER, SCOTT D. (University of California, Santa Barbara); HAMILTON, STEPHEN K. (University of California, Santa Barbara); KRATZ, KIM W. (University of California, Santa Barbara); MELACK, JOHN M. (University of California, Santa Barbara)",30,1,,,,https://app.dimensions.ai/details/publication/pub.1042446918,0602 Ecology; 06 Biological Sciences,0602 Ecology,06 Biological Sciences,,,
229,100,pub.1051949246,10.1007/bf00026953,,,"Artemia monica cyst production and recruitment in Mono Lake, California, USA",Hydrobiologia,,,1990-05,1990,197,1,233-243,Closed,Article,"Dana, Gayle L.; Jellison, Robert; Melack, John M.",,"Dana, Gayle L. (University of California, Santa Barbara); Jellison, Robert (University of California, Santa Barbara); Melack, John M. (University of California, Santa Barbara)",11,1,,,,https://app.dimensions.ai/details/publication/pub.1051949246,0602 Ecology; 06 Biological Sciences,0602 Ecology,06 Biological Sciences,,,
230,100,pub.1006444120,10.1007/978-94-009-0603-7_20,,,"Artemia monica cyst production and recruitment in Mono Lake, California, USA",,Saline Lakes,,1990,1990,,,233-243,Closed,Chapter,"Dana, Gayle L.; Jellison, Robert; Melack, John M.",,"Dana, Gayle L. (University of California, Santa Barbara); Jellison, Robert (University of California, Santa Barbara); Melack, John M. (University of California, Santa Barbara)",1,0,,,,https://app.dimensions.ai/details/publication/pub.1006444120,0602 Ecology; 06 Biological Sciences,0602 Ecology,06 Biological Sciences,,,
231,100,pub.1048986839,10.1111/j.1365-2427.1989.tb01120.x,,,Floating meadow epiphyton: biological and chemical features of epiphytic material in an Amazon floodplain lake,Freshwater Biology,,,1989-12,1989,22,3,479-494,Closed,Article,"ENGLE, DIANA L.; MELACK, JOHN M.",,"ENGLE, DIANA L. (University of California, Santa Barbara); MELACK, JOHN M. (University of California, Santa Barbara)",17,0,,,,https://app.dimensions.ai/details/publication/pub.1048986839,0607 Plant Biology; 0602 Ecology; 06 Biological Sciences,0607 Plant Biology,0602 Ecology,06 Biological Sciences,,
232,200,pub.1069503899,10.2307/1467299,,,Elemental Dynamics in Streams,Freshwater Science,,,1988-12,1988,7,4,410-432,Closed,Article,"Meyer, Judy L.; McDowell, William H.; Bott, Thomas L.; Elwood, Jerry W.; Ishizaki, Chanel; Melack, John M.; Peckarsky, Barbara L.; Peterson, Bruce J.; Rublee, Parke A.",,"Meyer, Judy L. (); McDowell, William H. (); Bott, Thomas L. (); Elwood, Jerry W. (); Ishizaki, Chanel (); Melack, John M. (); Peckarsky, Barbara L. (); Peterson, Bruce J. (); Rublee, Parke A. ()",114,2,,,,https://app.dimensions.ai/details/publication/pub.1069503899,,,,,,
233,200,pub.1093119980,10.1080/03680770.1987.11897906,,,"Frequency and depth of vertical mixing in an Amazon floodplain lake (L. Calado, Brazil)",SIL Proceedings 1922-2010,,,1988-01,1988,23,1,80-85,Closed,Article,"MacIntyre, Sally; Melack, John M.",,"MacIntyre, Sally (); Melack, John M. ()",30,3,,,,https://app.dimensions.ai/details/publication/pub.1093119980,,,,,,
234,100,pub.1041326748,10.1007/bf00026264,,,"Primary producer dynamics associated with evaporative concentration in a shallow, equatorial soda lake (Lake Elmenteita, Kenya)",Hydrobiologia,,,1988-01,1988,158,1,1-14,Closed,Article,"Melack, John M.",,"Melack, John M. (University of California, Santa Barbara)",74,10,,,,https://app.dimensions.ai/details/publication/pub.1041326748,0602 Ecology; 06 Biological Sciences,0602 Ecology,06 Biological Sciences,,,
235,100,pub.1013785666,10.1007/bf00026276,,,"In situ hatching of Artemia monica cysts in hypersaline Mono Lake, California",Hydrobiologia,,,1988-01,1988,158,1,183-190,Closed,Article,"Dana, Gayle L.; Foley, Christopher J.; Starrett, Gwen L.; Perry, William M.; Melack, John M.",,"Dana, Gayle L. (University of California, Santa Barbara); Foley, Christopher J. (); Starrett, Gwen L. (); Perry, William M. (); Melack, John M. (University of California, Santa Barbara)",8,0,,,,https://app.dimensions.ai/details/publication/pub.1013785666,04 Earth Sciences; 05 Environmental Sciences; 06 Biological Sciences,04 Earth Sciences,05 Environmental Sciences,06 Biological Sciences,,
236,100,pub.1003460408,10.1007/bf00026267,,,"Photosynthetic activity of phytoplankton and its relation to environmental factors in hypersaline Mono Lake, California",Hydrobiologia,,,1988-01,1988,158,1,69-88,Closed,Article,"Jellison, Robert; Melack, John M.",,"Jellison, Robert (University of California, Santa Barbara); Melack, John M. (University of California, Santa Barbara)",38,0,,,,https://app.dimensions.ai/details/publication/pub.1003460408,0607 Plant Biology; 06 Biological Sciences,0607 Plant Biology,06 Biological Sciences,,,
237,100,pub.1052313964,10.1029/jd093id02p01564,,,Tropospheric methane from an Amazonian floodplain lake,Journal of Geophysical Research,,,1988,1988,93,D2,1564-1570,Closed,Article,"Crill, Patrick M.; Bartlett, Karen B.; Wilson, John O.; Sebacher, Daniel I.; Harriss, Robert C.; Melack, John M.; MacIntyre, Sally; Lesack, Lance; Smith‐Morrill, Lesley",,"Crill, Patrick M. (); Bartlett, Karen B. (); Wilson, John O. (); Sebacher, Daniel I. (); Harriss, Robert C. (); Melack, John M. (); MacIntyre, Sally (); Lesack, Lance (); Smith‐Morrill, Lesley ()",116,7,,,,https://app.dimensions.ai/details/publication/pub.1052313964,09 Engineering; 0907 Environmental Engineering,09 Engineering,0907 Environmental Engineering,,,
238,100,pub.1044924991,10.1007/978-94-009-3095-7_4,,,"Photosynthetic activity of phytoplankton and its relation to environmental factors in hypersaline Mono Lake, California",,Saline Lakes,,1988,1988,,,69-88,Closed,Chapter,"Jellison, Robert; Melack, John M.",,"Jellison, Robert (University of California, Santa Barbara); Melack, John M. (University of California, Santa Barbara)",1,0,,,,https://app.dimensions.ai/details/publication/pub.1044924991,0607 Plant Biology; 06 Biological Sciences,0607 Plant Biology,06 Biological Sciences,,,
239,100,pub.1034861699,10.1007/978-94-009-3095-7_13,,,"In situ hatching of Artemia monica cysts in hypersaline Mono Lake, California",,Saline Lakes,,1988,1988,,,183-190,Closed,Chapter,"Dana, Gayle L.; Foley, Christopher J.; Starrett, Gwen L.; Perry, William M.; Melack, John M.",,"Dana, Gayle L. (University of California, Santa Barbara); Foley, Christopher J. (); Starrett, Gwen L. (); Perry, William M. (); Melack, John M. (University of California, Santa Barbara)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1034861699,09 Engineering; 0907 Environmental Engineering,09 Engineering,0907 Environmental Engineering,,,
240,100,pub.1033083400,10.1029/jd093id02p01571,,,Methane flux from the central Amazonian floodplain,Journal of Geophysical Research,,,1988,1988,93,D2,1571-1582,"All OA; Green, Accepted & Submitted",Article,"Bartlett, Karen B.; Crill, Patrick M.; Sebacher, Daniel I.; Harriss, Robert C.; Wilson, John O.; Melack, John M.",,"Bartlett, Karen B. (); Crill, Patrick M. (); Sebacher, Daniel I. (); Harriss, Robert C. (); Wilson, John O. (); Melack, John M. ()",167,6,,,http://hdl.handle.net/2060/19870017905,https://app.dimensions.ai/details/publication/pub.1033083400,09 Engineering; 0907 Environmental Engineering,09 Engineering,0907 Environmental Engineering,,,
241,100,pub.1005421720,10.1007/978-94-009-3095-7_1,,,"Primary producer dynamics associated with evaporative concentration in a shallow, equatorial soda lake (Lake Elmenteita, Kenya)",,Saline Lakes,,1988,1988,,,1-14,Closed,Chapter,"Melack, John M.",,"Melack, John M. (University of California, Santa Barbara)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1005421720,0602 Ecology; 06 Biological Sciences,0602 Ecology,06 Biological Sciences,,,
242,100,pub.1050051868,10.1111/j.1365-2427.1986.tb01019.x,,,Ammonium and phosphate regenerationby the zooplankton of an Amazon floodplain lake,Freshwater Biology,,,1986-12,1986,16,6,821-830,Closed,Article,"LENZ, PETRA H.; MELACK, JOHN M.; ROBERTSON, BARBARA; HARDY, ELSA A.",,"LENZ, PETRA H. (University of California, Santa Barbara); MELACK, JOHN M. (University of California, Santa Barbara); ROBERTSON, BARBARA (National Institute of Amazonian Research); HARDY, ELSA A. (National Institute of Amazonian Research)",9,0,,,,https://app.dimensions.ai/details/publication/pub.1050051868,0602 Ecology; 06 Biological Sciences,0602 Ecology,06 Biological Sciences,,,
243,200,pub.1062532423,10.1126/science.232.4753.1031,17759306,,The Hubbard Brook Ecosystem,Science,,,1986-05-23,1986,232,4753,1031-1032,Closed,Article,"MELACK, JOHN M.",,"MELACK, JOHN M. ()",0,0,0,,,https://app.dimensions.ai/details/publication/pub.1062532423,,,,,,
244,200,pub.1059976447,10.1093/plankt/8.6.1051,,,Spatial and temporal distribution patterns of three trophic levels in a saline lake,Journal of Plankton Research,,,1986,1986,8,6,1051-1064,Closed,Article,"Lenz, Petra H.; Cooper, Scott D.; Melack, John M.; Winkler, David W.",,"Lenz, Petra H. (); Cooper, Scott D. (); Melack, John M. (); Winkler, David W. ()",13,0,,,,https://app.dimensions.ai/details/publication/pub.1059976447,0607 Plant Biology; 0602 Ecology; 06 Biological Sciences; 0608 Zoology,0607 Plant Biology,0602 Ecology,06 Biological Sciences,0608 Zoology,
245,100,pub.1013667315,10.1007/bf00045936,,,Interactions of detrital particulates and plankton,Hydrobiologia,,,1985-06,1985,125,1,209-220,Closed,Article,"Melack, John M.",,"Melack, John M. (University of California, Santa Barbara)",22,0,,,,https://app.dimensions.ai/details/publication/pub.1013667315,04 Earth Sciences; 05 Environmental Sciences; 06 Biological Sciences,04 Earth Sciences,05 Environmental Sciences,06 Biological Sciences,,
246,100,pub.1012746939,10.1007/bf00018955,,,Chlorophyll differences in Mono Lake (California) observable on Landsat imagery,Hydrobiologia,,,1985-03,1985,122,1,13-17,Closed,Article,"Almanza, Edward; Melack, John M.",,"Almanza, Edward (University of California, Santa Barbara); Melack, John M. (University of California, Santa Barbara)",13,0,,,,https://app.dimensions.ai/details/publication/pub.1012746939,04 Earth Sciences; 05 Environmental Sciences; 06 Biological Sciences,04 Earth Sciences,05 Environmental Sciences,06 Biological Sciences,,
247,100,pub.1003278717,10.1029/wr021i001p00027,,,Major Ion Chemistry and Sensitivity to Acid Precipitation of Sierra Nevada Lakes,Water Resources Research,,,1985-01,1985,21,1,27-32,Closed,Article,"Melack, John M.; Stoddard, John L.; Ochs, Cliff A.",,"Melack, John M. (); Stoddard, John L. (); Ochs, Cliff A. ()",57,1,,,,https://app.dimensions.ai/details/publication/pub.1003278717,09 Engineering; 14 Economics; 0905 Civil Engineering; 1402 Applied Economics; 0907 Environmental Engineering,09 Engineering,14 Economics,0905 Civil Engineering,1402 Applied Economics,0907 Environmental Engineering
248,100,pub.1013769841,10.1007/978-94-009-5522-6_15,,,Interactions of detrital particulates and plankton,,Perspectives in Southern Hemisphere Limnology,,1985,1985,,,209-220,Closed,Chapter,"Melack, John M.",,"Melack, John M. (University of California, Santa Barbara)",2,0,,,,https://app.dimensions.ai/details/publication/pub.1013769841,03 Chemical Sciences; 0306 Physical Chemistry (incl. Structural),03 Chemical Sciences,0306 Physical Chemistry (incl. Structural),,,
249,100,pub.1007568576,10.4319/lo.1984.29.5.0972,,,Responses of phytoplankton to experimental nutrient enrichment in an Amazon floodplain lake,Limnology and Oceanography,,,1984-09,1984,29,5,972-984,All OA; Gold,Article,"Setaro, Frank V.; Melack, John M.",,"Setaro, Frank V. (University of California, Santa Barbara); Melack, John M. (University of California, Santa Barbara)",59,0,,,http://onlinelibrary.wiley.com/doi/10.4319/lo.1984.29.5.0972/pdf,https://app.dimensions.ai/details/publication/pub.1007568576,0607 Plant Biology; 0602 Ecology; 06 Biological Sciences,0607 Plant Biology,0602 Ecology,06 Biological Sciences,,
250,100,pub.1043609630,10.4319/lo.1984.29.4.0816,,,"Transport of carbon, nitrogen, phosphorus, and major solutes in the Gambia River, West Africa",Limnology and Oceanography,,,1984-07,1984,29,4,816-830,All OA; Gold,Article,"Lesack, Lance F. W.; Hecky, Robert E.; Melack, John M.",,"Lesack, Lance F. W. (University of California, Santa Barbara); Hecky, Robert E. (Fisheries and Oceans Canada); Melack, John M. (University of California, Santa Barbara)",81,3,,,https://aslopubs.onlinelibrary.wiley.com/doi/pdf/10.4319/lo.1984.29.4.0816,https://app.dimensions.ai/details/publication/pub.1043609630,04 Earth Sciences; 05 Environmental Sciences; 06 Biological Sciences,04 Earth Sciences,05 Environmental Sciences,06 Biological Sciences,,
251,200,pub.1062528698,10.1126/science.224.4651.863-a,17743190,,Limnology in the Tropics,Science,,,1984-05-25,1984,224,4651,863-865,Closed,Article,"MELACK, JOHN M.",,"MELACK, JOHN M. ()",0,0,0,,,https://app.dimensions.ai/details/publication/pub.1062528698,,,,,,
252,100,pub.1049384009,10.1007/bf00025190,,,"Large, deep salt lakes: a comparative limnological analysis",Hydrobiologia,,,1983-09,1983,105,1,223-230,Closed,Article,"Melack, John M.",,"Melack, John M. (University of California, Santa Barbara)",62,0,,,,https://app.dimensions.ai/details/publication/pub.1049384009,0602 Ecology; 06 Biological Sciences,0602 Ecology,06 Biological Sciences,,,
253,100,pub.1046313901,10.1590/1809-439219831334475,,,"VERTICAL DISTRIBUTION OF ZOOPLANKTON AND PHYSICO-CHEMICAL CONDITIONS DURING A 24-HOUR PERIOD IN AN AMAZON FLOODPLAIN LAKE - LAGO CALADO, BRAZIL",Acta Amazonica,,,1983-09,1983,13,3-4,475-487,All OA; Gold,Article,"Fisher, Thomas R.; Melack, John M.; Robertson, Barbara; Hardy, Elsa R.; Alves, Luiz Fernando",,"Fisher, Thomas R. (University of Maryland Center For Environmental Sciences); Melack, John M. (University of California, Santa Barbara); Robertson, Barbara (National Institute of Amazonian Research); Hardy, Elsa R. (National Institute of Amazonian Research); Alves, Luiz Fernando (National Institute of Amazonian Research)",13,1,,,http://www.scielo.br/pdf/aa/v13n3-4/1809-4392-aa-13-3-4-0475.pdf,https://app.dimensions.ai/details/publication/pub.1046313901,0602 Ecology; 06 Biological Sciences,0602 Ecology,06 Biological Sciences,,,
254,100,pub.1007216897,10.4319/lo.1982.27.4.0595,,,Meromixis in an equatorial African soda lake,Limnology and Oceanography,,,1982-07,1982,27,4,595-609,All OA; Gold,Article,"MacIntyre, Sally; Melack, John M.",,"MacIntyre, Sally (Duke University); Melack, John M. (University of California, Santa Barbara)",60,3,,,https://aslopubs.onlinelibrary.wiley.com/doi/pdf/10.4319/lo.1982.27.4.0595,https://app.dimensions.ai/details/publication/pub.1007216897,04 Earth Sciences; 05 Environmental Sciences; 06 Biological Sciences,04 Earth Sciences,05 Environmental Sciences,06 Biological Sciences,,
255,400,pub.1002225771,10.1007/bf00367954,28310390,,Responses of phytoplankton to experimental fertilization with ammonium and phosphate in an African soda lake,Oecologia,,,1982-01,1982,52,3,321-326,"All OA; Green, Accepted & Submitted",Article,"Melack, John M.; Kilham, Peter; Fisher, Thomas R.","Melack, John M.","Melack, John M. (University of California, Santa Barbara; University of Michigan); Kilham, Peter (University of California, Santa Barbara; University of Michigan); Fisher, Thomas R. (University of California, Santa Barbara; University of Michigan)",51,3,0.12,,https://deepblue.lib.umich.edu/bitstream/2027.42/47742/1/442_2004_Article_BF00367954.pdf,https://app.dimensions.ai/details/publication/pub.1002225771,0602 Ecology; 06 Biological Sciences,0602 Ecology,06 Biological Sciences,,,
256,200,pub.1016456391,10.1111/j.2153-3490.1981.tb01766.x,,,Erratum to the article: Transport of organic carbon in the world's rivers,Tellus,,,1981-08,1981,33,4,415-415,Closed,Article,"SCHLESINGER, WILLIAM H.; MELACK, JOHN M.",,"SCHLESINGER, WILLIAM H. (Duke University); MELACK, JOHN M. (University of California, Santa Barbara)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1016456391,,,,,,
257,100,pub.1019543105,10.1111/j.1365-2427.1981.tb01264.x,,,Major ion chemistry in a tropical African lake basin,Freshwater Biology,,,1981-08,1981,11,4,309-333,Closed,Article,"GAUDET, JOHN J.; MELACK, JOHN M.",,"GAUDET, JOHN J. (University of Nairobi); MELACK, JOHN M. (University of California, Santa Barbara)",78,7,,,,https://app.dimensions.ai/details/publication/pub.1019543105,05 Environmental Sciences; 06 Biological Sciences,05 Environmental Sciences,06 Biological Sciences,,,
258,200,pub.1051623255,10.1007/bf00048707,,,7. Photosynthetic activity of phytoplankton in tropical African soda lakes,Hydrobiologia,,,1981-06,1981,81-82,1,71-85,Closed,Article,"Melack, John M.",,"Melack, John M. (University of California, Santa Barbara)",71,7,,,,https://app.dimensions.ai/details/publication/pub.1051623255,04 Earth Sciences; 05 Environmental Sciences; 06 Biological Sciences,04 Earth Sciences,05 Environmental Sciences,06 Biological Sciences,,
