,"""About the data: Exported on Nov 01, 2019. Criteria: Researcher is Galen D Stucky. © 2019 Digital Science and Research Solutions Inc. All rights reserved. Unless otherwise agreed, redistribution / external use of this work is not permitted.""
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
370,200,pub.1036957688,10.1002/1521-4095(200108)13:16<1231::aid-adma1231>3.0.co;2-8,,,Dye‐Doped Mesostructured Silica as a Distributed Feedback Laser Fabricated by Soft Lithography,Advanced Materials,,,2001-08,2001,13,16,1231-1234,Closed,Article,"Scott, B. J.; Wirnsberger, G.; McGehee, M. D.; Chmelka, B. F.; Stucky, G. D.",,"Scott, B. J. (University of California, Santa Barbara); Wirnsberger, G. (University of California, Santa Barbara; University of Graz); McGehee, M. D. (University of California, Santa Barbara; Stanford University); Chmelka, B. F. (University of California, Santa Barbara); Stucky, G. D. (University of California, Santa Barbara)",59,1,,,,https://app.dimensions.ai/details/publication/pub.1036957688,09 Engineering; 02 Physical Sciences; 03 Chemical Sciences,09 Engineering,02 Physical Sciences,03 Chemical Sciences,,
371,100,pub.1053163830,10.1016/s0022-3697(01)00062-2,,,"Influence of the cation size on the formation of alluaudite-type manganese arsenates: synthesis and characterization of Tl2Mn3(As2O7)2·2H2O, CsMn3(AsO4)(HAsO4)2·3H2O, and XMn3(AsO4)(HAsO4)2 (X=Na, K)",Journal of Physics and Chemistry of Solids,,,2001-08,2001,62,8,1457-1467,Closed,Article,"Stock, N; Stucky, G.D; Cheetham, A.K","Cheetham, A.K","Stock, N (Ludwig Maximilian University of Munich); Stucky, G.D (University of California, Santa Barbara); Cheetham, A.K (University of California, Santa Barbara)",11,1,,1.24,,https://app.dimensions.ai/details/publication/pub.1053163830,03 Chemical Sciences; 0306 Physical Chemistry (incl. Structural),03 Chemical Sciences,0306 Physical Chemistry (incl. Structural),,,
372,200,pub.1056046018,10.1021/jp010958w,,,Patterned Block-Copolymer-Silica Mesostructures as Host Media for the Laser Dye Rhodamine 6G,The Journal of Physical Chemistry B,,,2001-07,2001,105,27,6307-6313,Closed,Article,"Wirnsberger, Gernot; Yang, Peidong; Huang, Howard C.; Scott, Brian; Deng, Tao; Whitesides, George M.; Chmelka, Bradley F.; Stucky, Galen D.",,"Wirnsberger, Gernot (); Yang, Peidong (); Huang, Howard C. (); Scott, Brian (); Deng, Tao (); Whitesides, George M. (); Chmelka, Bradley F. (); Stucky, Galen D. ()",53,2,,,,https://app.dimensions.ai/details/publication/pub.1056046018,09 Engineering; 02 Physical Sciences; 03 Chemical Sciences,09 Engineering,02 Physical Sciences,03 Chemical Sciences,,
373,200,pub.1055407104,10.1021/cm0003727,,,Phase Transitions in Mesostructured Silica/Surfactant Composites: Surfactant Packing and the Role of Charge Density Matching †,Chemistry of Materials,,,2001-07,2001,13,7,2247-2256,Closed,Article,"Tolbert, Sarah H.; Landry, Christopher C.; Stucky, Galen D.; Chmelka, Bradley F.; Norby, Poul; Hanson, Jonathan C.; Monnier, Alain",,"Tolbert, Sarah H. (); Landry, Christopher C. (); Stucky, Galen D. (); Chmelka, Bradley F. (); Norby, Poul (); Hanson, Jonathan C. (); Monnier, Alain ()",99,7,,,,https://app.dimensions.ai/details/publication/pub.1055407104,09 Engineering; 03 Chemical Sciences,09 Engineering,03 Chemical Sciences,,,
374,200,pub.1024005854,10.1002/chin.200124005,,,ChemInform Abstract: Eu4Ga8Ge16: A New Four‐Coordinate Clathrate Network.,ChemInform,,,2001-06-12,2001,32,24,no-no,Closed,Article,"Bryan, J. Daniel; Stucky, Galen D.",,"Bryan, J. Daniel (University of California, Santa Barbara); Stucky, Galen D. (University of California, Santa Barbara)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1024005854,,,,,,
375,200,pub.1057699941,10.1063/1.1370949,,,"Structure and stability of the clathrates Ba8Ga16Ge30, Sr8Ga16Ge30, Ba8Ga16Si30, and Ba8In16Sn30",The Journal of Chemical Physics,,,2001-06-08,2001,114,22,10063-10074,Closed,Article,"Blake, Nick P.; Bryan, Dan; Latturner, Susan; Møllnitz, Lone; Stucky, Galen D.; Metiu, Horia",,"Blake, Nick P. (); Bryan, Dan (); Latturner, Susan (); Møllnitz, Lone (); Stucky, Galen D. (); Metiu, Horia ()",106,7,,,,https://app.dimensions.ai/details/publication/pub.1057699941,09 Engineering; 02 Physical Sciences; 03 Chemical Sciences,09 Engineering,02 Physical Sciences,03 Chemical Sciences,,
376,100,pub.1104093061,10.1515/znb-2001-4-506,,,Synthesis and Characterization of the Manganese Pyroarsenate Mn2As2O7 · 2H2O,Zeitschrift für Naturforschung B,,,2001-05-01,2001,56,4-5,359-363,Closed,Article,"Stock, N.; Stucky, G. D.; Cheetham, A. K.",,"Stock, N. (Ludwig Maximilian University of Munich); Stucky, G. D. (University of California, Santa Barbara); Cheetham, A. K. (University of California, Santa Barbara)",1,0,,0.11,,https://app.dimensions.ai/details/publication/pub.1104093061,03 Chemical Sciences; 0306 Physical Chemistry (incl. Structural),03 Chemical Sciences,0306 Physical Chemistry (incl. Structural),,,
377,400,pub.1055731917,10.1021/ja004310t,11457238,,Molecularly ordered inorganic frameworks in layered silicate surfactant mesophases.,Journal of the American Chemical Society,,,2001-05,2001,123,19,4519-29,Closed,Article,"Christiansen, S C; Zhao, D; Janicke, M T; Landry, C C; Stucky, G D; Chmelka, B F",,"Christiansen, S C (University of California, Santa Barbara); Zhao, D (); Janicke, M T (); Landry, C C (); Stucky, G D (); Chmelka, B F ()",84,3,1.04,9.13,,https://app.dimensions.ai/details/publication/pub.1055731917,0303 Macromolecular and Materials Chemistry; 03 Chemical Sciences; 0302 Inorganic Chemistry; 0306 Physical Chemistry (incl. Structural),0303 Macromolecular and Materials Chemistry,03 Chemical Sciences,0302 Inorganic Chemistry,0306 Physical Chemistry (incl. Structural),
378,200,pub.1055407105,10.1021/cm000373z,,,Phase Transformations in Mesostructured Silica/Surfactant Composites. Mechanisms for Change and Applications to Materials Synthesis †,Chemistry of Materials,,,2001-05,2001,13,5,1600-1608,Closed,Article,"Landry, Christopher C.; Tolbert, Sarah H.; Gallis, Karl W.; Monnier, Alain; Stucky, Galen D.; Norby, Poul; Hanson, Jonathan C.",,"Landry, Christopher C. (); Tolbert, Sarah H. (); Gallis, Karl W. (); Monnier, Alain (); Stucky, Galen D. (); Norby, Poul (); Hanson, Jonathan C. ()",92,5,,,,https://app.dimensions.ai/details/publication/pub.1055407105,09 Engineering; 03 Chemical Sciences,09 Engineering,03 Chemical Sciences,,,
379,300,pub.1038455707,10.1038/35073733,11309601,,Polymers all in a row,Nature,,,2001-04,2001,410,6831,885-886,Closed,Article,"Stucky, Galen D.","Stucky, Galen D.","Stucky, Galen D. (University of California, Santa Barbara)",17,2,0.12,,,https://app.dimensions.ai/details/publication/pub.1038455707,,,,,,
380,200,pub.1055409049,10.1021/cm0120024,,,Eu 4 Ga 8 Ge 16 :  A New Four-Coordinate Clathrate Network,Chemistry of Materials,,,2001-04,2001,13,4,1429-1429,All OA; Gold,Article,"Bryan, J. Daniel; Stucky, Galen D.",,"Bryan, J. Daniel (); Stucky, Galen D. ()",1,0,,,https://pubs.acs.org/doi/pdf/10.1021/cm0120024,https://app.dimensions.ai/details/publication/pub.1055409049,09 Engineering; 03 Chemical Sciences,09 Engineering,03 Chemical Sciences,,,
381,200,pub.1055409048,10.1021/cm012001b,,,Kinetic-Dependent Crystal Growth of Size-Tunable Nanoparticles.,Chemistry of Materials,,,2001-04,2001,13,4,1429-1429,All OA; Gold,Article,"Yang, C.-S.; Awschalom, D. D.; Stucky, Galen D.",,"Yang, C.-S. (); Awschalom, D. D. (); Stucky, Galen D. ()",0,0,,,https://pubs.acs.org/doi/pdf/10.1021/cm012001b,https://app.dimensions.ai/details/publication/pub.1055409048,09 Engineering; 03 Chemical Sciences,09 Engineering,03 Chemical Sciences,,,
382,100,pub.1004388772,10.1016/s1387-1811(01)00242-6,,,The current role of mesostructures in composite materials and device fabrication,Microporous and Mesoporous Materials,,,2001-04,2001,44,,619-624,Closed,Article,"Hayward, Ryan C; Alberius-Henning, Peter; Chmelka, Bradley F; Stucky, Galen D","Stucky, Galen D","Hayward, Ryan C (University of California, Santa Barbara); Alberius-Henning, Peter (University of California, Santa Barbara); Chmelka, Bradley F (University of California, Santa Barbara); Stucky, Galen D (University of California, Santa Barbara)",46,4,,7.47,,https://app.dimensions.ai/details/publication/pub.1004388772,0912 Materials Engineering; 09 Engineering,0912 Materials Engineering,09 Engineering,,,
383,100,pub.1060599174,10.1103/physrevb.63.125403,,,NMR Knight shifts and the electronic properties of Rb8Na16Si136 clathrate,Physical Review B,,,2001-03,2001,63,12,125403,Closed,Article,"Latturner, Susan; Iversen, Bo B.; Sepa, Jelena; Srdanov, Vojislav; Stucky, Galen",,"Latturner, Susan (Michigan State University); Iversen, Bo B. (Aarhus University); Sepa, Jelena (University of California, Santa Barbara); Srdanov, Vojislav (University of California, Santa Barbara); Stucky, Galen (University of California, Santa Barbara)",24,2,,2.31,,https://app.dimensions.ai/details/publication/pub.1060599174,03 Chemical Sciences; 0302 Inorganic Chemistry,03 Chemical Sciences,0302 Inorganic Chemistry,,,
384,100,pub.1031357853,10.1002/1521-4095(200103)13:6<427::aid-adma427>3.0.co;2-c,,,Patterning Porous Oxides within Microchannel Networks,Advanced Materials,,,2001-03,2001,13,6,427-431,Closed,Article,"Yang, P.; Rizvi, A. H.; Messer, B.; Chmelka, B. F.; Whitesides, G. M.; Stucky, G. D.",,"Yang, P. (University of California, Berkeley); Rizvi, A. H. (University of California, Berkeley); Messer, B. (University of California, Berkeley); Chmelka, B. F. (University of California, Santa Barbara); Whitesides, G. M. (Harvard University); Stucky, G. D. (University of California, Santa Barbara)",113,7,,13.55,,https://app.dimensions.ai/details/publication/pub.1031357853,09 Engineering; 0302 Inorganic Chemistry; 0306 Physical Chemistry (incl. Structural); 0912 Materials Engineering; 0303 Macromolecular and Materials Chemistry; 03 Chemical Sciences,09 Engineering,0302 Inorganic Chemistry,0306 Physical Chemistry (incl. Structural),0912 Materials Engineering,0303 Macromolecular and Materials Chemistry
385,200,pub.1025571341,10.1002/chin.200109237,,,ChemInform Abstract: Pore Surface Functionalization of MCM‐48 Mesoporous Silica with Tungsten and Molybdenum Metal Centers: Perspectives on Catalytic Peroxide Activation.,ChemInform,,,2001-02-27,2001,32,9,no-no,Closed,Article,"Morey, M. S.; Bryan, J. D.; Schwarz, S.; Stucky, G. D.",,"Morey, M. S. (University of California, Santa Barbara); Bryan, J. D. (University of California, Santa Barbara); Schwarz, S. (University of California, Santa Barbara); Stucky, G. D. (University of California, Santa Barbara)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1025571341,,,,,,
386,200,pub.1031587393,10.1002/chin.200108003,,,"ChemInform Abstract: Fe(H2O) 2BP2O8×H2O, a First Zeotype Ferriborophosphate with Chiral Tetrahedral Framework Topology.",ChemInform,,,2001-02-20,2001,32,8,no-no,Closed,Article,"Yilmaz, Aysen; Bu, Xianhui; Kizilyalli, Meral; Stucky, Galen D.",,"Yilmaz, Aysen (Middle East Technical University); Bu, Xianhui (Middle East Technical University); Kizilyalli, Meral (Middle East Technical University); Stucky, Galen D. (Middle East Technical University)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1031587393,,,,,,
387,200,pub.1055407712,10.1021/cm0005384,,,Kinetic-Dependent Crystal Growth of Size-Tunable CdS Nanoparticles,Chemistry of Materials,,,2001-02,2001,13,2,594-598,Closed,Article,"Yang, Chung-Sung; Awschalom, David D.; Stucky, Galen D.",,"Yang, Chung-Sung (); Awschalom, David D. (); Stucky, Galen D. ()",42,0,,,,https://app.dimensions.ai/details/publication/pub.1055407712,09 Engineering; 03 Chemical Sciences,09 Engineering,03 Chemical Sciences,,,
388,200,pub.1055406622,10.1021/cm000233p,,,Eu 4 Ga 8 Ge 16 :  A New Four-Coordinate Clathrate Network,Chemistry of Materials,,,2001-02,2001,13,2,253-257,Closed,Article,"Bryan, J. Daniel; Stucky, Galen D.",,"Bryan, J. Daniel (); Stucky, Galen D. ()",25,3,,,,https://app.dimensions.ai/details/publication/pub.1055406622,09 Engineering; 03 Chemical Sciences,09 Engineering,03 Chemical Sciences,,,
389,100,pub.1052877791,10.1006/jssc.2000.8963,,,"Cobalt Borate Phosphate, Co3[BPO7], Synthesis and Characterization",Journal of Solid State Chemistry,,,2001-02,2001,156,2,281-285,Closed,Article,"Yilmaz, Aysen; Bu, Xianhui; Kizilyalli, Meral; Kniep, Rudiger; Stucky, Galen D.",,"Yilmaz, Aysen (Middle East Technical University; University of California, Santa Barbara); Bu, Xianhui (University of California, Santa Barbara); Kizilyalli, Meral (Middle East Technical University); Kniep, Rudiger (); Stucky, Galen D. (University of California, Santa Barbara)",16,1,,1.74,,https://app.dimensions.ai/details/publication/pub.1052877791,0303 Macromolecular and Materials Chemistry; 03 Chemical Sciences; 0302 Inorganic Chemistry; 0306 Physical Chemistry (incl. Structural),0303 Macromolecular and Materials Chemistry,03 Chemical Sciences,0302 Inorganic Chemistry,0306 Physical Chemistry (incl. Structural),
390,200,pub.1055420006,10.1021/cm991109c,,,Synthesis of Mesocellular Silica Foams with Tunable Window and Cell Dimensions,Chemistry of Materials,,,2001-01,2001,13,1,28-34,Closed,Article,"Lukens, Wayne W.; Yang, Peidong; Stucky, Galen D.",,"Lukens, Wayne W. (); Yang, Peidong (); Stucky, Galen D. ()",29,0,,,,https://app.dimensions.ai/details/publication/pub.1055420006,09 Engineering; 03 Chemical Sciences,09 Engineering,03 Chemical Sciences,,,
391,100,pub.1067952391,10.1557/proc-691-g14.3,,,Nuclear Density Analysis in Solids. The Case of Ba8Ga16Si30,MRS Advances,,,2001,2001,691,,g14.3,Closed,Article,"Iversen, B. B.; Bentien, A.; Palmqvist, A. E. C.; Bryan, D.; Stucky, G. D.; Schultz, A. J.; Henning, R. W.",,"Iversen, B. B. (); Bentien, A. (); Palmqvist, A. E. C. (); Bryan, D. (); Stucky, G. D. (); Schultz, A. J. (); Henning, R. W. ()",0,0,,0,,https://app.dimensions.ai/details/publication/pub.1067952391,03 Chemical Sciences; 0303 Macromolecular and Materials Chemistry,03 Chemical Sciences,0303 Macromolecular and Materials Chemistry,,,
392,100,pub.1067951683,10.1557/proc-676-y2.3,,,The Facile Synthesis of Nanocrystalline Semiconductor Quantum Dots,MRS Advances,,,2001,2001,676,,y2.3,Closed,Article,"Wong, Michael S.; Stucky, Galen D.",,"Wong, Michael S. (); Stucky, Galen D. ()",5,1,,0.81,,https://app.dimensions.ai/details/publication/pub.1067951683,0912 Materials Engineering; 09 Engineering,0912 Materials Engineering,09 Engineering,,,
393,100,pub.1032772118,10.1016/s0167-2991(01)81268-4,,,05-O-05-Very open microporous materials: from concept to reality,Studies in Surface Science and Catalysis,"Zeolites and Mesoporous Materials at the dawn of the 21st century, Proceedings of the 13th International Zeolite Conference,",,2001,2001,135,,158,Closed,Chapter,"Cheetham, A.K.; Fjellvg, H.; Gier, T.E.; Kongshaug, K.O.; Lillerud, K.P.; Stucky, G.D.",,"Cheetham, A.K. (École Nationale Supérieure De Chimie De Montpellier; University of Liverpool); Fjellvg, H. (École Nationale Supérieure De Chimie De Montpellier; University of Liverpool); Gier, T.E. (École Nationale Supérieure De Chimie De Montpellier; University of Liverpool); Kongshaug, K.O. (École Nationale Supérieure De Chimie De Montpellier; University of Liverpool); Lillerud, K.P. (École Nationale Supérieure De Chimie De Montpellier; University of Liverpool); Stucky, G.D. (École Nationale Supérieure De Chimie De Montpellier; University of Liverpool)",58,5,,6.86,,https://app.dimensions.ai/details/publication/pub.1032772118,03 Chemical Sciences; 0303 Macromolecular and Materials Chemistry,03 Chemical Sciences,0303 Macromolecular and Materials Chemistry,,,
394,100,pub.1032088548,10.1016/s0167-2991(01)81633-5,,,08-P-12-Mesostructure design using mixture of nonionic amphiphilic block copolymers,Studies in Surface Science and Catalysis,"Zeolites and Mesoporous Materials at the dawn of the 21st century, Proceedings of the 13th International Zeolite Conference,",,2001,2001,135,,286,Closed,Chapter,"Kim, J.M.; Park, S.-E.; Stucky, G.D.",,"Kim, J.M. (École Nationale Supérieure De Chimie De Montpellier; University of Liverpool); Park, S.-E. (École Nationale Supérieure De Chimie De Montpellier; University of Liverpool); Stucky, G.D. (École Nationale Supérieure De Chimie De Montpellier; University of Liverpool)",0,0,,0,,https://app.dimensions.ai/details/publication/pub.1032088548,0912 Materials Engineering; 09 Engineering,0912 Materials Engineering,09 Engineering,,,
395,100,pub.1016330098,10.1016/s0167-2991(01)81854-1,,,22-P-20-Laser dye doped mesoporous silica fibers: host-guest interaction and fluorescence properties,Studies in Surface Science and Catalysis,"Zeolites and Mesoporous Materials at the dawn of the 21st century, Proceedings of the 13th International Zeolite Conference,",,2001,2001,135,,363,Closed,Chapter,"Telbiz, G.; Shvets, O.; Boron, S.; Vozny, V.; Brodyn, M.; Stucky, G.D.",,"Telbiz, G. (École Nationale Supérieure De Chimie De Montpellier; University of Liverpool); Shvets, O. (École Nationale Supérieure De Chimie De Montpellier; University of Liverpool); Boron, S. (École Nationale Supérieure De Chimie De Montpellier; University of Liverpool); Vozny, V. (École Nationale Supérieure De Chimie De Montpellier; University of Liverpool); Brodyn, M. (École Nationale Supérieure De Chimie De Montpellier; University of Liverpool); Stucky, G.D. (École Nationale Supérieure De Chimie De Montpellier; University of Liverpool)",3,0,,0.41,,https://app.dimensions.ai/details/publication/pub.1016330098,0912 Materials Engineering; 09 Engineering; 03 Chemical Sciences; 0306 Physical Chemistry (incl. Structural),0912 Materials Engineering,09 Engineering,03 Chemical Sciences,0306 Physical Chemistry (incl. Structural),
396,100,pub.1013743072,10.1071/ch01085,,,Current Chemistry: Mesostructured Optical Devices by Room-Temperature Self-Assembly,Australian Journal of Chemistry,,,2001,2001,54,4,225-227,Closed,Article,"Wirnsberger, Gernot; Bartl, Michael H.; Scott, Brian J.; Stucky, Galen D.",,"Wirnsberger, Gernot (); Bartl, Michael H. (); Scott, Brian J. (); Stucky, Galen D. ()",1,0,,,,https://app.dimensions.ai/details/publication/pub.1013743072,03 Chemical Sciences,03 Chemical Sciences,,,,
397,100,pub.1011927012,10.1039/b103024h,,,Hydrothermal syntheses and structures of three one-dimensional heteropolytungstates formed by Dawson or Keggin cluster units,Journal of the Chemical Society Dalton Transactions,,,2001,2001,0,13,2009-2014,Closed,Article,"Yan, Bangbo; Xu, Yan; Bu, Xianhui; Goh, Ngoh K.; Chia, Lian S.; Stucky, Galen D.",,"Yan, Bangbo (Nanyang Technological University; University of California, Santa Barbara); Xu, Yan (Nanyang Technological University); Bu, Xianhui (University of California, Santa Barbara); Goh, Ngoh K. (Nanyang Technological University); Chia, Lian S. (Nanyang Technological University); Stucky, Galen D. (University of California, Santa Barbara)",128,3,,7.37,,https://app.dimensions.ai/details/publication/pub.1011927012,0601 Biochemistry and Cell Biology; 06 Biological Sciences,0601 Biochemistry and Cell Biology,06 Biological Sciences,,,
