,"""About the data: Exported on Nov 01, 2019. Criteria: Researcher is Dar A Roberts. © 2019 Digital Science and Research Solutions Inc. All rights reserved. Unless otherwise agreed, redistribution / external use of this work is not permitted.""
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
209,100,pub.1029717995,10.1016/s0168-9002(99)00407-6,,,The BaBar silicon vertex tracker,Nuclear Instruments and Methods in Physics Research Section A Accelerators Spectrometers Detectors and Associated Equipment,,,1999-10,1999,435,1-2,25-33,Closed,Article,"Bozzi, C.; Carassiti, V.; Ramusino, A.Cotta; Dittongo, S.; Folegani, M.; Piemontese, L.; Abbott, B.K.; Breon, A.B.; Clark, A.R.; Dow, S.; Fan, Q.; Goozen, F.; Hernikl, C.; Karcher, A.; Kerth, L.T.; Kipnis, I.; Luft, P.; Luo, L.; Nyman, M.; Pedrali-Noy, M.; Roe, N.A.; Zizka, G.; Barni, D.; Brenna, E.; Defendi, I.; Forti, A.; Giugni, D.; Lanni, F.; Palombo, F.; Vaniev, V.; Leona, A.; Mandelli, E.; Manfredi, P.; Perazzo, A.; Re, V.; Angelini, C.; Batignani, G.; Bettarini, S.; Bondioli, M.; Bosi, F.; Calderini, G.; Carpinelli, M.; Dutra, F.; Forti, F.; Gagliardi, D.; Giorgi, M.; Lusiani, A.; Mammini, P.; Morganti, M.; Morsani, F.; Profeti, A.; Rama, M.; Rizzo, G.; Simi, G.; Triggiani, G.; Vitale, R.; Burchat, P.; Cheng, C.; Kirkby, D.; Meyer, T.; Roat, C.; Bianchi, F.; Daudo, F.; Girolamo, B.Di; Gamba, D.; Giraudo, G.; Grosso, P.; Romero, A.; Smol, A.; Trapani, P.; Zanin, D.; Bosisio, L.; Ricca, G.Della; Lanceri, L.; Pompili, A.; Poropat, P.; Prest, M.; Rastelli, C.; Vallazza, E.; Vuagnin, G.; Hast, C.; Potter, E.P.; Sharma, V.; Burke, S.; Callahan, D.; Campagnari, C.; Dahmes, B.; Eppich, A.; Hale, D.; Hall, K.; Hart, P.; Kuznetsova, N.; Kyre, S.; Levy, S.; Long, O.; May, J.; Richman, J.; Roberts, D.; Witherell, M.; Beringer, J.; Eisner, A.; Frey, A.; Grillo, A.; Grothe, M.; Johnson, R.; Kroeger, W.; Lockman, W.; Rowe, W.; Seiden, A.; Spencer, E.; Turri, M.; Wilder, M.; Charles, E.; Elmer, P.; Nielsen, J.; Orejudos, W.; Scott, I.; Walsh, J.; Zobernig, H.","Long, O.","Bozzi, C. (University of Ferrara); Carassiti, V. (University of Ferrara); Ramusino, A.Cotta (University of Ferrara); Dittongo, S. (University of Ferrara); Folegani, M. (University of Ferrara); Piemontese, L. (University of Ferrara); Abbott, B.K. (Lawrence Berkeley National Laboratory); Breon, A.B. (Lawrence Berkeley National Laboratory); Clark, A.R. (Lawrence Berkeley National Laboratory); Dow, S. (Lawrence Berkeley National Laboratory); Fan, Q. (Lawrence Berkeley National Laboratory); Goozen, F. (Lawrence Berkeley National Laboratory); Hernikl, C. (Lawrence Berkeley National Laboratory); Karcher, A. (Lawrence Berkeley National Laboratory); Kerth, L.T. (Lawrence Berkeley National Laboratory); Kipnis, I. (Lawrence Berkeley National Laboratory); Luft, P. (Lawrence Berkeley National Laboratory); Luo, L. (Lawrence Berkeley National Laboratory); Nyman, M. (Lawrence Berkeley National Laboratory); Pedrali-Noy, M. (Lawrence Berkeley National Laboratory); Roe, N.A. (Lawrence Berkeley National Laboratory); Zizka, G. (Lawrence Berkeley National Laboratory); Barni, D. (University of Milan); Brenna, E. (University of Milan); Defendi, I. (University of Milan); Forti, A. (University of Milan); Giugni, D. (University of Milan); Lanni, F. (University of Milan); Palombo, F. (University of Milan); Vaniev, V. (University of Milan); Leona, A. (); Mandelli, E. (); Manfredi, P. (); Perazzo, A. (); Re, V. (); Angelini, C. (University of Pisa); Batignani, G. (University of Pisa); Bettarini, S. (University of Pisa); Bondioli, M. (University of Pisa); Bosi, F. (University of Pisa); Calderini, G. (University of Pisa); Carpinelli, M. (University of Pisa); Dutra, F. (University of Pisa); Forti, F. (University of Pisa); Gagliardi, D. (University of Pisa); Giorgi, M. (University of Pisa); Lusiani, A. (University of Pisa); Mammini, P. (University of Pisa); Morganti, M. (University of Pisa); Morsani, F. (University of Pisa); Profeti, A. (University of Pisa); Rama, M. (University of Pisa); Rizzo, G. (University of Pisa); Simi, G. (University of Pisa); Triggiani, G. (University of Pisa); Vitale, R. (University of Pisa); Burchat, P. (Stanford University); Cheng, C. (Stanford University); Kirkby, D. (Stanford University); Meyer, T. (Stanford University); Roat, C. (Stanford University); Bianchi, F. (); Daudo, F. (); Girolamo, B.Di (); Gamba, D. (); Giraudo, G. (); Grosso, P. (); Romero, A. (); Smol, A. (); Trapani, P. (); Zanin, D. (); Bosisio, L. (University of Trieste); Ricca, G.Della (University of Trieste); Lanceri, L. (University of Trieste); Pompili, A. (University of Trieste); Poropat, P. (University of Trieste); Prest, M. (University of Trieste); Rastelli, C. (University of Trieste); Vallazza, E. (University of Trieste); Vuagnin, G. (University of Trieste); Hast, C. (University of California, San Diego); Potter, E.P. (University of California, San Diego); Sharma, V. (University of California, San Diego); Burke, S. (University of California, Santa Barbara); Callahan, D. (University of California, Santa Barbara); Campagnari, C. (University of California, Santa Barbara); Dahmes, B. (University of California, Santa Barbara); Eppich, A. (University of California, Santa Barbara); Hale, D. (University of California, Santa Barbara); Hall, K. (University of California, Santa Barbara); Hart, P. (University of California, Santa Barbara); Kuznetsova, N. (University of California, Santa Barbara); Kyre, S. (University of California, Santa Barbara); Levy, S. (University of California, Santa Barbara); Long, O. (University of California, Santa Barbara); May, J. (University of California, Santa Barbara); Richman, J. (University of California, Santa Barbara); Roberts, D. (University of California, Santa Barbara); Witherell, M. (University of California, Santa Barbara); Beringer, J. (University of California, Santa Cruz); Eisner, A. (University of California, Santa Cruz); Frey, A. (University of California, Santa Cruz); Grillo, A. (University of California, Santa Cruz); Grothe, M. (University of California, Santa Cruz); Johnson, R. (University of California, Santa Cruz); Kroeger, W. (University of California, Santa Cruz); Lockman, W. (University of California, Santa Cruz); Rowe, W. (University of California, Santa Cruz); Seiden, A. (University of California, Santa Cruz); Spencer, E. (University of California, Santa Cruz); Turri, M. (University of California, Santa Cruz); Wilder, M. (University of California, Santa Cruz); Charles, E. (University of Wisconsin–Madison); Elmer, P. (University of Wisconsin–Madison); Nielsen, J. (University of Wisconsin–Madison); Orejudos, W. (University of Wisconsin–Madison); Scott, I. (University of Wisconsin–Madison); Walsh, J. (University of Wisconsin–Madison); Zobernig, H. (University of Wisconsin–Madison)",2,0,,,,https://app.dimensions.ai/details/publication/pub.1029717995,"0201 Astronomical and Space Sciences; 02 Physical Sciences; 0202 Atomic, Molecular, Nuclear, Particle and Plasma Physics; 0299 Other Physical Sciences",0201 Astronomical and Space Sciences,02 Physical Sciences,"0202 Atomic, Molecular, Nuclear, Particle and Plasma Physics",0299 Other Physical Sciences,
210,100,pub.1004824432,10.1016/s0034-4257(98)00106-0,,,Remote Sensing of Soils in the Santa Monica Mountains II. Hierarchical Foreground and Background Analysis,Remote Sensing of Environment,,,1999-05,1999,68,2,138-151,Closed,Article,"Palacios-Orueta, Alicia; Pinzón, Jorge E.; Ustin, Susan L.; Roberts, Dar A.","Palacios-Orueta, Alicia","Palacios-Orueta, Alicia (University of California, Davis); Pinzón, Jorge E. (University of California, Davis); Ustin, Susan L. (University of California, Davis); Roberts, Dar A. (University of California, Santa Barbara)",43,6,,,,https://app.dimensions.ai/details/publication/pub.1004824432,09 Engineering; 0909 Geomatic Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0404 Geophysics,09 Engineering,0909 Geomatic Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0404 Geophysics
211,100,pub.1023280201,10.1080/014311699212380,,,Exploring the correlation between Southern Africa NDVI and Pacific sea surface temperatures: Results for the 1998 maize growing season,International Journal of Remote Sensing,,,1999-01,1999,20,10,2117-2124,"All OA; Green, Accepted & Submitted",Article,"Verdin, J.; Funk, C.; Klaver, R.; Roberts, D.",,"Verdin, J. (); Funk, C. (); Klaver, R. (); Roberts, D. ()",22,0,,,http://chg.geog.ucsb.edu/publications/pdfs/1998_Funketal_NDVI%26SeaTemp.pdf,https://app.dimensions.ai/details/publication/pub.1023280201,04 Earth Sciences; 0402 Geochemistry,04 Earth Sciences,0402 Geochemistry,,,
212,100,pub.1043452743,10.1029/98je01893,,,"Classification of surface types using SIR‐C/X‐SAR, Mount Everest Area, Tibet",Journal of Geophysical Research,,,1998-10-25,1998,103,E11,25823-25837,Closed,Article,"Albright, Thomas P.; Painter, Thomas H.; Roberts, Dar A.; Shi, Jiancheng; Dozier, Jeff; Fielding, Eric",,"Albright, Thomas P. (); Painter, Thomas H. (); Roberts, Dar A. (); Shi, Jiancheng (); Dozier, Jeff (); Fielding, Eric ()",13,2,,,,https://app.dimensions.ai/details/publication/pub.1043452743,09 Engineering; 0909 Geomatic Engineering,09 Engineering,0909 Geomatic Engineering,,,
213,100,pub.1045070361,10.1016/s0034-4257(98)00037-6,,,Mapping Chaparral in the Santa Monica Mountains Using Multiple Endmember Spectral Mixture Models,Remote Sensing of Environment,,,1998-09,1998,65,3,267-279,Closed,Article,"Roberts, D.A.; Gardner, M.; Church, R.; Ustin, S.; Scheer, G.; Green, R.O.","Roberts, D.A.","Roberts, D.A. (University of California, Santa Barbara); Gardner, M. (University of California, Santa Barbara); Church, R. (University of California, Santa Barbara); Ustin, S. (University of California, Davis); Scheer, G. (University of California, Davis); Green, R.O. (University of California, Santa Barbara; Jet Propulsion Lab)",784,118,,,,https://app.dimensions.ai/details/publication/pub.1045070361,09 Engineering; 0909 Geomatic Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0404 Geophysics,09 Engineering,0909 Geomatic Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0404 Geophysics
214,100,pub.1027407962,10.1016/s0034-4257(98)00041-8,,,The Effect of Grain Size on Spectral Mixture Analysis of Snow-Covered Area from AVIRIS Data,Remote Sensing of Environment,,,1998-09,1998,65,3,320-332,Closed,Article,"Painter, Thomas H.; Roberts, Dar A.; Green, Robert O.; Dozier, Jeff","Painter, Thomas H.","Painter, Thomas H. (University of California, Santa Barbara); Roberts, Dar A. (University of California, Santa Barbara); Green, Robert O. (University of California, Santa Barbara; Jet Propulsion Lab); Dozier, Jeff (University of California, Santa Barbara)",135,11,,,,https://app.dimensions.ai/details/publication/pub.1027407962,09 Engineering; 0909 Geomatic Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0404 Geophysics,09 Engineering,0909 Geomatic Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0404 Geophysics
215,100,pub.1002021169,10.1016/s0034-4257(98)00038-8,,,Estimating Canopy Water Content of Chaparral Shrubs Using Optical Methods,Remote Sensing of Environment,,,1998-09,1998,65,3,280-291,Closed,Article,"Ustin, Susan L.; Roberts, Dar A.; Pinzón, Jorge; Jacquemoud, Stephane; Gardner, Margaret; Scheer, George; Castañeda, Claudia M.; Palacios-Orueta, Alicia","Ustin, Susan L.","Ustin, Susan L. (University of California, Davis); Roberts, Dar A. (University of California, Santa Barbara); Pinzón, Jorge (University of California, Davis); Jacquemoud, Stephane (Paris Diderot University); Gardner, Margaret (University of California, Santa Barbara); Scheer, George (University of California, Davis); Castañeda, Claudia M. (University of California, Davis); Palacios-Orueta, Alicia (University of California, Davis)",150,15,,,,https://app.dimensions.ai/details/publication/pub.1002021169,09 Engineering; 0909 Geomatic Engineering,09 Engineering,0909 Geomatic Engineering,,,
216,200,pub.1007016214,10.1117/12.317812,,,Monitoring postfire succession in the Santa Monica mountains using hyperspectral imagery,Proceedings of SPIE,Hyperspectral Remote Sensing and Application,,1998-08-17,1998,3502,,201-208,Closed,Proceeding,"Qiu, Hong-lie; Gamon, John A.; Roberts, Dar A.; Luna, Marcos",,"Qiu, Hong-lie (California State University Los Angeles); Gamon, John A. (California State University Los Angeles); Roberts, Dar A. (University of California, Santa Barbara); Luna, Marcos (California State University Los Angeles)",2,2,,,,https://app.dimensions.ai/details/publication/pub.1007016214,,,,,,
217,100,pub.1045017036,10.1016/s0034-4257(97)00092-8,,,Temporal and spatial patterns in vegetation and atmospheric properties from AVIRIS,Remote Sensing of Environment,,,1997-12,1997,62,3,223-240,Closed,Article,"Roberts, D.A.; Green, R.O.; Adams, J.B.","Roberts, D.A.","Roberts, D.A. (University of California, Santa Barbara); Green, R.O. (University of California, Santa Barbara; Jet Propulsion Lab); Adams, J.B. (University of Washington)",165,8,,,,https://app.dimensions.ai/details/publication/pub.1045017036,09 Engineering; 0909 Geomatic Engineering,09 Engineering,0909 Geomatic Engineering,,,
218,200,pub.1050111189,10.1117/12.278931,,,Estimating snow cover and grain size from AVIRIS data with spectral mixture analysis and modeled snow spectra,Proceedings of SPIE,Imaging Spectrometry III,,1997-10-31,1997,3118,,120-131,Closed,Proceeding,"Painter, Thomas H.; Roberts, Dar A.; Green, Robert O.; Dozier, Jeff",,"Painter, Thomas H. (University of California, Santa Barbara); Roberts, Dar A. (University of California, Santa Barbara); Green, Robert O. (University of California, Santa Barbara); Dozier, Jeff (University of California, Santa Barbara)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1050111189,,,,,,
219,200,pub.1048319837,10.1117/12.278930,,,Optimum strategies for mapping vegetation using multiple-endmember spectral mixture models,Proceedings of SPIE,Imaging Spectrometry III,,1997-10-31,1997,3118,,108-119,Closed,Proceeding,"Roberts, Dar A.; Gardner, Margaret E.; Church, Rick; Ustin, Susan L.; Green, Robert O.",,"Roberts, Dar A. (University of California, Santa Barbara); Gardner, Margaret E. (University of California, Santa Barbara); Church, Rick (University of California, Santa Barbara); Ustin, Susan L. (University of California, Davis); Green, Robert O. (University of California, Santa Barbara)",16,0,,,,https://app.dimensions.ai/details/publication/pub.1048319837,,,,,,
220,200,pub.1050012722,10.1117/12.227196,,,Improving alpine region spectral mixture analysis estimates of snow-covered area,Proceedings of SPIE,"Remote Sensing for Agriculture, Forestry, and Natural Resources",,1995-11-24,1995,2585,,323-333,Closed,Proceeding,"Painter, Thomas H.; Roberts, Dar A.; Green, Robert O.; Dozier, Jeff",,"Painter, Thomas H. (University of California, Santa Barbara); Roberts, Dar A. (University of California, Santa Barbara); Green, Robert O. (University of California, Santa Barbara); Dozier, Jeff (University of California, Santa Barbara)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1050012722,,,,,,
221,100,pub.1014531561,10.1016/0034-4257(94)00098-8,,,Classification of multispectral images based on fractions of endmembers: Application to land-cover change in the Brazilian Amazon,Remote Sensing of Environment,,,1995-05,1995,52,2,137-154,Closed,Article,"Adams, John B.; Sabol, Donald E.; Kapos, Valerie; Filho, Raimundo Almeida; Roberts, Dar A.; Smith, Milton O.; Gillespie, Alan R.","Adams, John B.","Adams, John B. (University of Washington); Sabol, Donald E. (University of Washington); Kapos, Valerie (University of Cambridge); Filho, Raimundo Almeida (National Institute for Space Research); Roberts, Dar A. (University of Washington); Smith, Milton O. (University of Washington); Gillespie, Alan R. (University of Washington)",537,50,,,,https://app.dimensions.ai/details/publication/pub.1014531561,09 Engineering; 0909 Geomatic Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0404 Geophysics,09 Engineering,0909 Geomatic Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0404 Geophysics
222,400,pub.1032831636,10.1093/treephys/14.7-8-9.1005,14967666,,Water flux in a hybrid poplar stand.,Tree Physiology,,,1994-07-01,1994,14,7_9,1005-1018,Closed,Article,"Hinckley, T. M.; Brooks, J. R.; Cermák, J.; Ceulemans, R.; Kucera, J.; Meinzer, F. C.; Roberts, D. A.",,"Hinckley, T. M. (University of Washington); Brooks, J. R. (); Cermák, J. (); Ceulemans, R. (); Kucera, J. (); Meinzer, F. C. (); Roberts, D. A. ()",86,5,0.4,,,https://app.dimensions.ai/details/publication/pub.1032831636,0607 Plant Biology; 06 Biological Sciences,0607 Plant Biology,06 Biological Sciences,,,
223,100,pub.1095451086,10.1109/igarss.1994.399739,,,"Temporal and spatial relationships between topography, atmospheric water vapor, liquid water and vegetation endmember fractions determined using AVIRIS",,Proceedings of IGARSS '94 - 1994 IEEE International Geoscience and Remote Sensing Symposium,,1994,1994,4,,2366-2368 vol.4,Closed,Proceeding,"Roberts, D.A.; Green, R.O.; Adams, J.B.; Cothern, J.S.; Sabol, D.E.; Smith, M.O.",,"Roberts, D.A. (University of California, Santa Barbara); Green, R.O. (); Adams, J.B. (); Cothern, J.S. (); Sabol, D.E. (); Smith, M.O. ()",1,0,,,,https://app.dimensions.ai/details/publication/pub.1095451086,0602 Ecology; 06 Biological Sciences,0602 Ecology,06 Biological Sciences,,,
